Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q0PCR5	Q0PCR5_MOUSE	unreviewed	Voltage-dependent calcium channel splice variant 1.2-b (Fragment)	Cacna1c CaV1.2-b	Mus musculus (Mouse)	138
Q5NCR5	Q5NCR5_MOUSE	unreviewed	Transporter (Fragment)	Slc6a4	Mus musculus (Mouse)	158
B1ACW5	B1ACW5_MOUSE	unreviewed	Delta 1 opioid receptor (Fragment)	Oprd1	Mus musculus (Mouse)	296
F8WJL1	F8WJL1_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	1969
Q0PCR6	Q0PCR6_MOUSE	unreviewed	Voltage-dependent calcium channel splice variant 1.2-a	Cacna1c CaV1.2-a	Mus musculus (Mouse)	2169
Q3UX23	Q3UX23_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Cacna1h	Mus musculus (Mouse)	1052
Q9CT20	Q9CT20_MOUSE	unreviewed	Gap junction protein (Fragment)	Gja1	Mus musculus (Mouse)	110
Q3V391	Q3V391_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Itga1	Mus musculus (Mouse)	682
M4TKR7	M4TKR7_MOUSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Insr	Mus musculus (Mouse)	1384
Q8K2R2	Q8K2R2_MOUSE	unreviewed	Atp1a1 protein	Atp1a1	Mus musculus (Mouse)	433
B1AXJ3	B1AXJ3_MOUSE	unreviewed	Low-density lipoprotein receptor-related protein 8	Lrp8	Mus musculus (Mouse)	870
Q3US54	Q3US54_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Lrp6	Mus musculus (Mouse)	682
Q7TMQ1	Q7TMQ1_MOUSE	unreviewed	Gap junction protein	Gja1	Mus musculus (Mouse)	434
Q5UBE7	Q5UBE7_MOUSE	unreviewed	Serotonin transporter (Fragment)	Slc6a4	Mus musculus (Mouse)	112
Q8R3A9	Q8R3A9_MOUSE	unreviewed	Atp1a2 protein (Fragment)	Atp1a2	Mus musculus (Mouse)	486
D3YYN7	D3YYN7_MOUSE	unreviewed	Sodium/potassium-transporting ATPase subunit alpha-2	Atp1a2	Mus musculus (Mouse)	947
Q3TN68	Q3TN68_MOUSE	unreviewed	Sodium/hydrogen exchanger (Fragment)	Slc9a1	Mus musculus (Mouse)	549
D3YYP8	D3YYP8_MOUSE	unreviewed	Integrin beta (Fragment)	Itgb2	Mus musculus (Mouse)	130
F8WIW9	F8WIW9_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	1980
M0QWA7	M0QWA7_MOUSE	unreviewed	Integrin beta	Itgb2	Mus musculus (Mouse)	480
Q8BNQ0	Q8BNQ0_MOUSE	unreviewed	Putative uncharacterized protein	Scarb1	Mus musculus (Mouse)	154
Q6PE92	Q6PE92_MOUSE	unreviewed	Cacna1h protein (Fragment)	Cacna1h	Mus musculus (Mouse)	541
F6USE5	F6USE5_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H (Fragment)	Cacna1h	Mus musculus (Mouse)	293
C7TQ62	C7TQ62_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2222
C7TQ58	C7TQ58_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2194
Q5EM20	Q5EM20_MOUSE	unreviewed	Presenilin 2 (Fragment)	Psen2	Mus musculus (Mouse)	260
C7TQ59	C7TQ59_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2169
Q3TZ42	Q3TZ42_MOUSE	unreviewed	Putative uncharacterized protein	Scarb1	Mus musculus (Mouse)	509
Q8BNT2	Q8BNT2_MOUSE	unreviewed	Putative uncharacterized protein	Trpc4	Mus musculus (Mouse)	974
O55054	O55054_MOUSE	unreviewed	T4 surface glycoprotein (Fragment)	Cd4	Mus musculus (Mouse)	433
C7TQ61	C7TQ61_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2156
Q0PCR4	Q0PCR4_MOUSE	unreviewed	Voltage-dependent calcium channel (Fragment)	Cacna1c CaV1.2-d	Mus musculus (Mouse)	113
Q3TA14	Q3TA14_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	472
Q3UC79	Q3UC79_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	472
B7ZN95	B7ZN95_MOUSE	unreviewed	Cacna1c protein	Cacna1c	Mus musculus (Mouse)	2139
Q8C6Z4	Q8C6Z4_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	472
E7D893	E7D893_MOUSE	unreviewed	CD36 antigen variant (Fragment)	Cd36	Mus musculus (Mouse)	133
C7TQ57	C7TQ57_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2169
C7TQ60	C7TQ60_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2153
F6U5P7	F6U5P7_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H (Fragment)	Cacna1h	Mus musculus (Mouse)	49
Q6P2Y8	Q6P2Y8_XENTR	unreviewed	Presenilin 1 (Uncharacterized protein)	psen1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	433
R0KRP6	R0KRP6_ANAPL	unreviewed	Low-density lipoprotein receptor-related protein 8 (Uncharacterized protein) (Fragment)	LRP8 Anapl_07047	Anas platyrhynchos (Domestic duck) (Anas boschas)	853
R0JXU7	R0JXU7_ANAPL	unreviewed	Short transient receptor potential channel 4 (Uncharacterized protein) (Fragment)	TRPC4 Anapl_07239	Anas platyrhynchos (Domestic duck) (Anas boschas)	975
R0JZ06	R0JZ06_ANAPL	unreviewed	Growth hormone secretagogue receptor type 1 (Uncharacterized protein) (Fragment)	Anapl_10138	Anas platyrhynchos (Domestic duck) (Anas boschas)	339
R0M0S9	R0M0S9_ANAPL	unreviewed	Short transient receptor potential channel 1 (Uncharacterized protein) (Fragment)	TRPC1 Anapl_07673	Anas platyrhynchos (Domestic duck) (Anas boschas)	751
H1A5P8	H1A5P8_TAEGU	unreviewed	Uncharacterized protein (Fragment)	KCNA5	Taeniopygia guttata (Zebra finch) (Poephila guttata)	474
H0Z830	H0Z830_TAEGU	unreviewed	Uncharacterized protein	KCNMA1	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1137
H0Z138	H0Z138_TAEGU	unreviewed	Uncharacterized protein (Fragment)	FAIM2	Taeniopygia guttata (Zebra finch) (Poephila guttata)	224
H0ZEB0	H0ZEB0_TAEGU	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Taeniopygia guttata (Zebra finch) (Poephila guttata)	794
H0Z9G2	H0Z9G2_TAEGU	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1783
H0ZKN2	H0ZKN2_TAEGU	unreviewed	Uncharacterized protein (Fragment)	GHSR	Taeniopygia guttata (Zebra finch) (Poephila guttata)	289
H0ZAC8	H0ZAC8_TAEGU	unreviewed	Uncharacterized protein	MALL	Taeniopygia guttata (Zebra finch) (Poephila guttata)	153
H0ZBE3	H0ZBE3_TAEGU	unreviewed	Uncharacterized protein (Fragment)	KDR	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1296
H0ZG60	H0ZG60_TAEGU	unreviewed	Uncharacterized protein (Fragment)	LRP8	Taeniopygia guttata (Zebra finch) (Poephila guttata)	896
H0Z3L7	H0Z3L7_TAEGU	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Taeniopygia guttata (Zebra finch) (Poephila guttata)	461
H0YT27	H0YT27_TAEGU	unreviewed	Uncharacterized protein (Fragment)	TEK	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1128
H0ZQQ2	H0ZQQ2_TAEGU	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1118
H0ZNZ1	H0ZNZ1_TAEGU	unreviewed	Uncharacterized protein (Fragment)	TRPC4	Taeniopygia guttata (Zebra finch) (Poephila guttata)	976
H0YQ96	H0YQ96_TAEGU	unreviewed	Uncharacterized protein (Fragment)	INSR	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1342
H0YUF6	H0YUF6_TAEGU	unreviewed	Uncharacterized protein (Fragment)	SMO	Taeniopygia guttata (Zebra finch) (Poephila guttata)	625
H0Z935	H0Z935_TAEGU	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Taeniopygia guttata (Zebra finch) (Poephila guttata)	941
H0Z1Q7	H0Z1Q7_TAEGU	unreviewed	Uncharacterized protein (Fragment)	CDH13	Taeniopygia guttata (Zebra finch) (Poephila guttata)	499
H0ZR52	H0ZR52_TAEGU	unreviewed	Uncharacterized protein (Fragment)	LRP6	Taeniopygia guttata (Zebra finch) (Poephila guttata)	1598
F1NS31	F1NS31_CHICK	unreviewed	Low-density lipoprotein receptor-related protein 8 (Fragment)	LRP8	Gallus gallus (Chicken)	894
Q7T197	Q7T197_CHICK	unreviewed	Shaker subfamily potassium channel Kv1.5 alpha subunit (Fragment)		Gallus gallus (Chicken)	389
F1NW21	F1NW21_CHICK	unreviewed	Uncharacterized protein	KDR	Gallus gallus (Chicken)	1348
F1NAN9	F1NAN9_CHICK	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Gallus gallus (Chicken)	505
E1BXC7	E1BXC7_CHICK	unreviewed	Uncharacterized protein	MALL	Gallus gallus (Chicken)	153
F1NYZ0	F1NYZ0_CHICK	unreviewed	Uncharacterized protein	MAL	Gallus gallus (Chicken)	149
F1P4I4	F1P4I4_CHICK	unreviewed	Ephrin type-B receptor 1 (Fragment)	EPHB1	Gallus gallus (Chicken)	987
H9GDX8	H9GDX8_ANOCA	unreviewed	Uncharacterized protein	KCNMA1	Anolis carolinensis (Green anole) (American chameleon)	1176
G1KIZ8	G1KIZ8_ANOCA	unreviewed	Uncharacterized protein	EPHB1	Anolis carolinensis (Green anole) (American chameleon)	1008
G1KRS5	G1KRS5_ANOCA	unreviewed	Uncharacterized protein	CD36	Anolis carolinensis (Green anole) (American chameleon)	472
G1KLX6	G1KLX6_ANOCA	unreviewed	Uncharacterized protein	CACNA1C	Anolis carolinensis (Green anole) (American chameleon)	2065
G1KU09	G1KU09_ANOCA	unreviewed	Uncharacterized protein	TEK	Anolis carolinensis (Green anole) (American chameleon)	1146
G1KH92	G1KH92_ANOCA	unreviewed	Uncharacterized protein	F2R	Anolis carolinensis (Green anole) (American chameleon)	386
R4GD86	R4GD86_ANOCA	unreviewed	Uncharacterized protein	SMO	Anolis carolinensis (Green anole) (American chameleon)	815
G1KR32	G1KR32_ANOCA	unreviewed	Uncharacterized protein	KCNA5	Anolis carolinensis (Green anole) (American chameleon)	573
G1KD53	G1KD53_ANOCA	unreviewed	Uncharacterized protein	TRPC1	Anolis carolinensis (Green anole) (American chameleon)	842
G1KU62	G1KU62_ANOCA	unreviewed	Uncharacterized protein	TRPC4	Anolis carolinensis (Green anole) (American chameleon)	976
G1KPZ5	G1KPZ5_ANOCA	unreviewed	Uncharacterized protein (Fragment)	MAL	Anolis carolinensis (Green anole) (American chameleon)	124
H9GJG7	H9GJG7_ANOCA	unreviewed	Uncharacterized protein	MALL	Anolis carolinensis (Green anole) (American chameleon)	159
H9GNT9	H9GNT9_ANOCA	unreviewed	Uncharacterized protein	CDH15	Anolis carolinensis (Green anole) (American chameleon)	785
G1KHS0	G1KHS0_ANOCA	unreviewed	Uncharacterized protein	FAIM2	Anolis carolinensis (Green anole) (American chameleon)	313
G1KI88	G1KI88_ANOCA	unreviewed	Uncharacterized protein	LRP8	Anolis carolinensis (Green anole) (American chameleon)	936
G1KSJ1	G1KSJ1_ANOCA	unreviewed	Uncharacterized protein (Fragment)	LOC100552910	Anolis carolinensis (Green anole) (American chameleon)	359
G1KJF5	G1KJF5_ANOCA	unreviewed	Uncharacterized protein	KDR	Anolis carolinensis (Green anole) (American chameleon)	1357
H9GLK5	H9GLK5_ANOCA	unreviewed	Uncharacterized protein	SCARB1	Anolis carolinensis (Green anole) (American chameleon)	539
K4HGV1	K4HGV1_ANOCA	unreviewed	Growth hormone secretagogue receptor (Fragment)	GHSR	Anolis carolinensis (Green anole) (American chameleon)	149
G1KD13	G1KD13_ANOCA	unreviewed	Uncharacterized protein	LRP6	Anolis carolinensis (Green anole) (American chameleon)	1614
R0K807	R0K807_ANAPL	unreviewed	Vascular endothelial growth factor receptor 2 (Fragment)	Anapl_00795	Anas platyrhynchos (Domestic duck) (Anas boschas)	1332
R0JW84	R0JW84_ANAPL	unreviewed	MAL-like protein (Fragment)	Anapl_01559	Anas platyrhynchos (Domestic duck) (Anas boschas)	134
A7LCT6	A7LCT6_ANAPL	unreviewed	Growth hormone secretagogue receptor (Fragment)	GHSR	Anas platyrhynchos (Domestic duck) (Anas boschas)	211
R0KN44	R0KN44_ANAPL	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	Anapl_05935	Anas platyrhynchos (Domestic duck) (Anas boschas)	1336
G1MUE3	G1MUE3_MELGA	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Meleagris gallopavo (Common turkey)	973
G1MUU1	G1MUU1_MELGA	unreviewed	Uncharacterized protein	MALL	Meleagris gallopavo (Common turkey)	152
G1N963	G1N963_MELGA	unreviewed	Uncharacterized protein (Fragment)	TEK	Meleagris gallopavo (Common turkey)	1109
G1N2C2	G1N2C2_MELGA	unreviewed	Uncharacterized protein	CD36	Meleagris gallopavo (Common turkey)	473
G1NM61	G1NM61_MELGA	unreviewed	Uncharacterized protein (Fragment)	LRP6	Meleagris gallopavo (Common turkey)	1622
G1N160	G1N160_MELGA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Meleagris gallopavo (Common turkey)	2184
G1MV30	G1MV30_MELGA	unreviewed	Uncharacterized protein (Fragment)	SMO	Meleagris gallopavo (Common turkey)	722
G3UT82	G3UT82_MELGA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Meleagris gallopavo (Common turkey)	1164
G1NGX1	G1NGX1_MELGA	unreviewed	Uncharacterized protein	KDR	Meleagris gallopavo (Common turkey)	1350
G1N5N7	G1N5N7_MELGA	unreviewed	Uncharacterized protein (Fragment)	MAL	Meleagris gallopavo (Common turkey)	159
G1NFK8	G1NFK8_MELGA	unreviewed	Uncharacterized protein (Fragment)	LRP8	Meleagris gallopavo (Common turkey)	850
G1MUT3	G1MUT3_MELGA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Meleagris gallopavo (Common turkey)	504
G3UNZ6	G3UNZ6_MELGA	unreviewed	Uncharacterized protein (Fragment)	GHSR	Meleagris gallopavo (Common turkey)	180
G1NCC3	G1NCC3_MELGA	unreviewed	Uncharacterized protein (Fragment)	GHSR	Meleagris gallopavo (Common turkey)	328
G1NF76	G1NF76_MELGA	unreviewed	Uncharacterized protein (Fragment)	FAIM2	Meleagris gallopavo (Common turkey)	248
G1NL56	G1NL56_MELGA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Meleagris gallopavo (Common turkey)	1972
G1N410	G1N410_MELGA	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Meleagris gallopavo (Common turkey)	746
G1N117	G1N117_MELGA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Meleagris gallopavo (Common turkey)	1328
G1NQ90	G1NQ90_MELGA	unreviewed	Uncharacterized protein (Fragment)	TRPC4	Meleagris gallopavo (Common turkey)	975
