Entry	Entry name	Status	Protein names	Gene names	Organism	Length
H2QBT9	H2QBT9_PANTR	unreviewed	Uncharacterized protein	MYO1C	Pan troglodytes (Chimpanzee)	1029
H2QKB4	H2QKB4_PANTR	unreviewed	Uncharacterized protein	SRC	Pan troglodytes (Chimpanzee)	542
H2QYK1	H2QYK1_PANTR	unreviewed	Uncharacterized protein	HDAC6	Pan troglodytes (Chimpanzee)	729
H2QKV2	H2QKV2_PANTR	unreviewed	Uncharacterized protein	CXADR	Pan troglodytes (Chimpanzee)	365
H2QYW8	H2QYW8_PANTR	unreviewed	Uncharacterized protein	BTK	Pan troglodytes (Chimpanzee)	659
H2QYQ7	H2QYQ7_PANTR	unreviewed	Uncharacterized protein (Fragment)	EFNB1	Pan troglodytes (Chimpanzee)	268
H2QVC7	H2QVC7_PANTR	unreviewed	Uncharacterized protein	SMO	Pan troglodytes (Chimpanzee)	786
H2Q0E9	H2Q0E9_PANTR	unreviewed	Uncharacterized protein	CD48	Pan troglodytes (Chimpanzee)	243
Q9MYJ6	Q9MYJ6_PANTR	unreviewed	Decay-accelerating factor (Fragment)	CD55	Pan troglodytes (Chimpanzee)	347
H2QPH6	H2QPH6_PANTR	unreviewed	Uncharacterized protein	KDR	Pan troglodytes (Chimpanzee)	1356
H2Q0P5	H2Q0P5_PANTR	unreviewed	Uncharacterized protein	NPHS2	Pan troglodytes (Chimpanzee)	383
G2HEM9	G2HEM9_PANTR	unreviewed	Raft-linking protein		Pan troglodytes (Chimpanzee)	125
H2QMG9	H2QMG9_PANTR	unreviewed	Uncharacterized protein	TDGF1	Pan troglodytes (Chimpanzee)	188
H2QNR4	H2QNR4_PANTR	unreviewed	Uncharacterized protein	GHSR	Pan troglodytes (Chimpanzee)	366
H2Q0K5	H2Q0K5_PANTR	unreviewed	Uncharacterized protein	SELE	Pan troglodytes (Chimpanzee)	610
H2QEC5	H2QEC5_PANTR	unreviewed	Uncharacterized protein	NPC1	Pan troglodytes (Chimpanzee)	1277
G2HE90	G2HE90_PANTR	unreviewed	Palmitoyl-protein thioesterase 1		Pan troglodytes (Chimpanzee)	87
H2Q206	H2Q206_PANTR	unreviewed	Uncharacterized protein	HK1	Pan troglodytes (Chimpanzee)	921
H2RBZ0	H2RBZ0_PANTR	unreviewed	Uncharacterized protein	GRIP1	Pan troglodytes (Chimpanzee)	1076
H2Q090	H2Q090_PANTR	unreviewed	Uncharacterized protein	LAMTOR2	Pan troglodytes (Chimpanzee)	150
H2RGC5	H2RGC5_PANTR	unreviewed	Uncharacterized protein		Pan troglodytes (Chimpanzee)	86
H2RC21	H2RC21_PANTR	unreviewed	Uncharacterized protein	EPHB1	Pan troglodytes (Chimpanzee)	984
H2PZ23	H2PZ23_PANTR	unreviewed	Uncharacterized protein	LRP8	Pan troglodytes (Chimpanzee)	960
H2QUR1	H2QUR1_PANTR	unreviewed	Uncharacterized protein	LAT2	Pan troglodytes (Chimpanzee)	243
H2QG54	H2QG54_PANTR	unreviewed	Uncharacterized protein (Fragment)	CLIP3	Pan troglodytes (Chimpanzee)	440
K7A3P3	K7A3P3_PANTR	unreviewed	Stomatin (EPB72)-like 2	STOML2	Pan troglodytes (Chimpanzee)	361
O18722	O18722_PANTR	unreviewed	Decay accelerating factor (Fragment)	DAF	Pan troglodytes (Chimpanzee)	55
H2RD08	H2RD08_PANTR	unreviewed	Uncharacterized protein	FLOT2	Pan troglodytes (Chimpanzee)	483
H2R9G1	H2R9G1_PANTR	unreviewed	Uncharacterized protein	PECAM1	Pan troglodytes (Chimpanzee)	738
H2QLU0	H2QLU0_PANTR	unreviewed	Uncharacterized protein	NFAM1	Pan troglodytes (Chimpanzee)	270
H2QIB8	H2QIB8_PANTR	unreviewed	Uncharacterized protein	MAL	Pan troglodytes (Chimpanzee)	153
H2Q2A2	H2Q2A2_PANTR	unreviewed	Uncharacterized protein (Fragment)	MYOF	Pan troglodytes (Chimpanzee)	1821
Q09YL2	Q09YL2_ATEGE	unreviewed	Caveolin (Fragment)	CAV1	Ateles geoffroyi (Black-handed spider monkey) (Geoffroy's spider monkey)	113
L5M7M1	L5M7M1_MYODS	unreviewed	Caveolin	MDA_GLEAN10023698	Myotis davidii (David's myotis)	151
L5LKE6	L5LKE6_MYODS	unreviewed	Caveolin	MDA_GLEAN10003318	Myotis davidii (David's myotis)	155
L5LJI4	L5LJI4_MYODS	unreviewed	Caveolin	MDA_GLEAN10003317	Myotis davidii (David's myotis)	178
L5M235	L5M235_MYODS	unreviewed	Ragulator complex protein LAMTOR1	MDA_GLEAN10005197	Myotis davidii (David's myotis)	161
L5M7J7	L5M7J7_MYODS	unreviewed	Stomatin-like protein 2	MDA_GLEAN10021618	Myotis davidii (David's myotis)	356
M3WXR3	M3WXR3_FELCA	unreviewed	Caveolin (Fragment)	CAV2	Felis catus (Cat) (Felis silvestris catus)	114
M3WL82	M3WL82_FELCA	unreviewed	Caveolin (Fragment)	CAV3	Felis catus (Cat) (Felis silvestris catus)	154
M3W8I1	M3W8I1_FELCA	unreviewed	Uncharacterized protein	ADAM17	Felis catus (Cat) (Felis silvestris catus)	828
M3X6I2	M3X6I2_FELCA	unreviewed	Uncharacterized protein (Fragment)	ANGPT1	Felis catus (Cat) (Felis silvestris catus)	410
M3XC17	M3XC17_FELCA	unreviewed	Uncharacterized protein (Fragment)	PTGIS	Felis catus (Cat) (Felis silvestris catus)	476
M3XFX5	M3XFX5_FELCA	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	JAK2	Felis catus (Cat) (Felis silvestris catus)	1133
M3W235	M3W235_FELCA	unreviewed	Uncharacterized protein	CDH13	Felis catus (Cat) (Felis silvestris catus)	361
M3W870	M3W870_FELCA	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Felis catus (Cat) (Felis silvestris catus)	1098
M3X576	M3X576_FELCA	unreviewed	Uncharacterized protein (Fragment)	DMD	Felis catus (Cat) (Felis silvestris catus)	964
M3WCP1	M3WCP1_FELCA	unreviewed	Uncharacterized protein (Fragment)	PACSIN2	Felis catus (Cat) (Felis silvestris catus)	468
M3W6X6	M3W6X6_FELCA	unreviewed	Hyaluronidase (EC 3.2.1.35) (Hyaluronoglucosaminidase)	HYAL2	Felis catus (Cat) (Felis silvestris catus)	473
M3W869	M3W869_FELCA	unreviewed	Uncharacterized protein (Fragment)	FLOT1	Felis catus (Cat) (Felis silvestris catus)	431
M3X6G1	M3X6G1_FELCA	unreviewed	Uncharacterized protein	PTRF	Felis catus (Cat) (Felis silvestris catus)	390
M3W4Z5	M3W4Z5_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRP8	Felis catus (Cat) (Felis silvestris catus)	889
M3W910	M3W910_FELCA	unreviewed	Uncharacterized protein	CD79A	Felis catus (Cat) (Felis silvestris catus)	230
M3WUZ0	M3WUZ0_FELCA	unreviewed	Uncharacterized protein	CD36	Felis catus (Cat) (Felis silvestris catus)	472
M3VTZ9	M3VTZ9_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRP6	Felis catus (Cat) (Felis silvestris catus)	1613
M3W1W4	M3W1W4_FELCA	unreviewed	Uncharacterized protein	CD4	Felis catus (Cat) (Felis silvestris catus)	474
M3WP54	M3WP54_FELCA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Felis catus (Cat) (Felis silvestris catus)	1743
M3WKU3	M3WKU3_FELCA	unreviewed	Uncharacterized protein	TDGF1	Felis catus (Cat) (Felis silvestris catus)	190
M3VZL0	M3VZL0_FELCA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Felis catus (Cat) (Felis silvestris catus)	1352
M3WMX7	M3WMX7_FELCA	unreviewed	Uncharacterized protein (Fragment)	RHOQ	Felis catus (Cat) (Felis silvestris catus)	138
Q8SQ51	Q8SQ51_FELCA	unreviewed	Fas delta6 (Fragment)		Felis catus (Cat) (Felis silvestris catus)	124
M3WHA4	M3WHA4_FELCA	unreviewed	Uncharacterized protein (Fragment)	GRIP1	Felis catus (Cat) (Felis silvestris catus)	1085
M3X2I4	M3X2I4_FELCA	unreviewed	Uncharacterized protein	STX12	Felis catus (Cat) (Felis silvestris catus)	274
M3WB98	M3WB98_FELCA	unreviewed	Uncharacterized protein	MAL	Felis catus (Cat) (Felis silvestris catus)	153
M3WCE4	M3WCE4_FELCA	unreviewed	Uncharacterized protein (Fragment)	MYOF	Felis catus (Cat) (Felis silvestris catus)	2036
M3WYY4	M3WYY4_FELCA	unreviewed	Uncharacterized protein	THY1	Felis catus (Cat) (Felis silvestris catus)	161
Q8SQ52	Q8SQ52_FELCA	unreviewed	Fas (Fragment)		Felis catus (Cat) (Felis silvestris catus)	147
M3VUZ0	M3VUZ0_FELCA	unreviewed	Uncharacterized protein	EPHB1	Felis catus (Cat) (Felis silvestris catus)	962
M3W217	M3W217_FELCA	unreviewed	Uncharacterized protein	ABCA1	Felis catus (Cat) (Felis silvestris catus)	2266
M3W6Z3	M3W6Z3_FELCA	unreviewed	Uncharacterized protein (Fragment)	FLOT2	Felis catus (Cat) (Felis silvestris catus)	416
M3WUR2	M3WUR2_FELCA	unreviewed	Uncharacterized protein (Fragment)	FAIM2	Felis catus (Cat) (Felis silvestris catus)	316
M3VZT8	M3VZT8_FELCA	unreviewed	Uncharacterized protein	ARID3C	Felis catus (Cat) (Felis silvestris catus)	409
M3W575	M3W575_FELCA	unreviewed	Uncharacterized protein	TRPC4	Felis catus (Cat) (Felis silvestris catus)	945
M3W9M7	M3W9M7_FELCA	unreviewed	Uncharacterized protein (Fragment)	CD48	Felis catus (Cat) (Felis silvestris catus)	244
M3X878	M3X878_FELCA	unreviewed	Uncharacterized protein	ARID3A	Felis catus (Cat) (Felis silvestris catus)	610
M3WR70	M3WR70_FELCA	unreviewed	Uncharacterized protein	EFNB1	Felis catus (Cat) (Felis silvestris catus)	346
M3WUW8	M3WUW8_FELCA	unreviewed	Uncharacterized protein	IRS1	Felis catus (Cat) (Felis silvestris catus)	1234
M3WNP5	M3WNP5_FELCA	unreviewed	Uncharacterized protein (Fragment)	NFAM1	Felis catus (Cat) (Felis silvestris catus)	233
M3W594	M3W594_FELCA	unreviewed	Uncharacterized protein	FURIN	Felis catus (Cat) (Felis silvestris catus)	793
M3XCD5	M3XCD5_FELCA	unreviewed	Uncharacterized protein	MALL	Felis catus (Cat) (Felis silvestris catus)	153
M3WGN2	M3WGN2_FELCA	unreviewed	Uncharacterized protein	SULF1	Felis catus (Cat) (Felis silvestris catus)	857
M3W7A2	M3W7A2_FELCA	unreviewed	Uncharacterized protein (Fragment)	FAS	Felis catus (Cat) (Felis silvestris catus)	304
M3VZD4	M3VZD4_FELCA	unreviewed	Uncharacterized protein	CXADR	Felis catus (Cat) (Felis silvestris catus)	325
M3W050	M3W050_FELCA	unreviewed	Uncharacterized protein	F2R	Felis catus (Cat) (Felis silvestris catus)	427
M3WX01	M3WX01_FELCA	unreviewed	Uncharacterized protein	TRPC1	Felis catus (Cat) (Felis silvestris catus)	747
M3XCQ5	M3XCQ5_FELCA	unreviewed	Uncharacterized protein	LAMTOR2	Felis catus (Cat) (Felis silvestris catus)	125
M3VWC6	M3VWC6_FELCA	unreviewed	Monocyte differentiation antigen CD14 (Myeloid cell-specific leucine-rich glycoprotein) (Fragment)	CD14	Felis catus (Cat) (Felis silvestris catus)	375
M3WU48	M3WU48_FELCA	unreviewed	Uncharacterized protein	RFTN1	Felis catus (Cat) (Felis silvestris catus)	555
M3X0U1	M3X0U1_FELCA	unreviewed	Uncharacterized protein (Fragment)	GPC1	Felis catus (Cat) (Felis silvestris catus)	506
M3WMI5	M3WMI5_FELCA	unreviewed	Uncharacterized protein	BTK	Felis catus (Cat) (Felis silvestris catus)	659
M3X7F0	M3X7F0_FELCA	unreviewed	Uncharacterized protein	BCL10	Felis catus (Cat) (Felis silvestris catus)	232
M3W3V5	M3W3V5_FELCA	unreviewed	Uncharacterized protein	LAMTOR1	Felis catus (Cat) (Felis silvestris catus)	161
M3W5M2	M3W5M2_FELCA	unreviewed	Uncharacterized protein	MYO1C	Felis catus (Cat) (Felis silvestris catus)	1063
M3W2F0	M3W2F0_FELCA	unreviewed	Uncharacterized protein	SGCA	Felis catus (Cat) (Felis silvestris catus)	387
Q8HYM1	Q8HYM1_FELCA	unreviewed	Tumor necrosis factor alpha (Fragment)	TNFA	Felis catus (Cat) (Felis silvestris catus)	21
M3W9U0	M3W9U0_FELCA	unreviewed	Uncharacterized protein	CARD11	Felis catus (Cat) (Felis silvestris catus)	1155
M3WMN1	M3WMN1_FELCA	unreviewed	Uncharacterized protein	EGFR	Felis catus (Cat) (Felis silvestris catus)	1209
M3W279	M3W279_FELCA	unreviewed	Uncharacterized protein	RAB5A	Felis catus (Cat) (Felis silvestris catus)	240
M3WES4	M3WES4_FELCA	unreviewed	Uncharacterized protein	GHSR	Felis catus (Cat) (Felis silvestris catus)	366
M3W1R7	M3W1R7_FELCA	unreviewed	Uncharacterized protein	CDH15	Felis catus (Cat) (Felis silvestris catus)	766
M3VXC2	M3VXC2_FELCA	unreviewed	Uncharacterized protein (Fragment)	LRRK2	Felis catus (Cat) (Felis silvestris catus)	2485
M3WK25	M3WK25_FELCA	unreviewed	Uncharacterized protein	BMPR2	Felis catus (Cat) (Felis silvestris catus)	1038
M3WKY6	M3WKY6_FELCA	unreviewed	Uncharacterized protein (Fragment)	SCARB1	Felis catus (Cat) (Felis silvestris catus)	520
B9A1S2	B9A1S2_FELCA	unreviewed	Insulin receptor substrate 1 (Fragment)	IRS1	Felis catus (Cat) (Felis silvestris catus)	116
M3VUX6	M3VUX6_FELCA	unreviewed	Uncharacterized protein	NPC1	Felis catus (Cat) (Felis silvestris catus)	1276
M3WQE3	M3WQE3_FELCA	unreviewed	Uncharacterized protein (Fragment)	LAMTOR4	Felis catus (Cat) (Felis silvestris catus)	98
M3XCQ9	M3XCQ9_FELCA	unreviewed	Uncharacterized protein	BMPR1A	Felis catus (Cat) (Felis silvestris catus)	536
M3VX23	M3VX23_FELCA	unreviewed	Uncharacterized protein	RANGRF	Felis catus (Cat) (Felis silvestris catus)	186
Q95ND3	Q95ND3_FELCA	unreviewed	Tumor necrosis factor type I	TNFR I	Felis catus (Cat) (Felis silvestris catus)	446
M3W8J7	M3W8J7_FELCA	unreviewed	Uncharacterized protein	CD55	Felis catus (Cat) (Felis silvestris catus)	520
M3W9S8	M3W9S8_FELCA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Felis catus (Cat) (Felis silvestris catus)	2057
M3VXB4	M3VXB4_FELCA	unreviewed	Uncharacterized protein	NPHS2	Felis catus (Cat) (Felis silvestris catus)	392
M3WBX8	M3WBX8_FELCA	unreviewed	Uncharacterized protein	LAT2	Felis catus (Cat) (Felis silvestris catus)	225
M3VYR4	M3VYR4_FELCA	unreviewed	Uncharacterized protein (Fragment)	HDAC6	Felis catus (Cat) (Felis silvestris catus)	1150
M3WID9	M3WID9_FELCA	unreviewed	Nitric oxide synthase (EC 1.14.13.39)	NOS3	Felis catus (Cat) (Felis silvestris catus)	1203
M3X7L7	M3X7L7_FELCA	unreviewed	Uncharacterized protein (Fragment)	HPSE	Felis catus (Cat) (Felis silvestris catus)	506
M3VW09	M3VW09_FELCA	unreviewed	Uncharacterized protein	STOML2	Felis catus (Cat) (Felis silvestris catus)	356
M3X4P7	M3X4P7_FELCA	unreviewed	Uncharacterized protein	PPT1	Felis catus (Cat) (Felis silvestris catus)	306
M3WK47	M3WK47_FELCA	unreviewed	Uncharacterized protein	CLIP3	Felis catus (Cat) (Felis silvestris catus)	546
M3X412	M3X412_FELCA	unreviewed	Uncharacterized protein (Fragment)	TEK	Felis catus (Cat) (Felis silvestris catus)	1128
M3XCB8	M3XCB8_FELCA	unreviewed	Uncharacterized protein	STOM	Felis catus (Cat) (Felis silvestris catus)	284
M3W0H0	M3W0H0_FELCA	unreviewed	Uncharacterized protein	PECAM1	Felis catus (Cat) (Felis silvestris catus)	701
M3W233	M3W233_FELCA	unreviewed	Uncharacterized protein	TGFBR2	Felis catus (Cat) (Felis silvestris catus)	532
M3W0Y4	M3W0Y4_FELCA	unreviewed	Uncharacterized protein	TNFRSF1B	Felis catus (Cat) (Felis silvestris catus)	268
M3WKQ1	M3WKQ1_FELCA	unreviewed	Uncharacterized protein (Fragment)	TNR	Felis catus (Cat) (Felis silvestris catus)	1745
Q28411	Q28411_FELCA	unreviewed	Tumour necrosis factor receptor p80 (Fragment)		Felis catus (Cat) (Felis silvestris catus)	82
M3X6X3	M3X6X3_FELCA	unreviewed	Uncharacterized protein	LAMTOR5	Felis catus (Cat) (Felis silvestris catus)	91
Q95M32	Q95M32_9PRIM	unreviewed	Lck protein	lck	Hylobates sp. (gibbon)	509
R9W528	R9W528_FELCA	unreviewed	V-src sarcoma Schmidt-Ruppin A-2 viral oncogene-like protein (Fragment)		Felis catus (Cat) (Felis silvestris catus)	535
M3W6M7	M3W6M7_FELCA	unreviewed	Uncharacterized protein	TNFRSF1A	Felis catus (Cat) (Felis silvestris catus)	444
M3XCI5	M3XCI5_FELCA	unreviewed	Uncharacterized protein	DLG1	Felis catus (Cat) (Felis silvestris catus)	927
E2JE31	E2JE31_FELCA	unreviewed	Epidermal growth factor receptor (Fragment)	EGFR	Felis catus (Cat) (Felis silvestris catus)	443
M3WT44	M3WT44_FELCA	unreviewed	Uncharacterized protein	CBL	Felis catus (Cat) (Felis silvestris catus)	913
M3W883	M3W883_FELCA	unreviewed	Uncharacterized protein	STOML3	Felis catus (Cat) (Felis silvestris catus)	291
M3WM17	M3WM17_FELCA	unreviewed	Uncharacterized protein	PAG1	Felis catus (Cat) (Felis silvestris catus)	433
M3W5D1	M3W5D1_FELCA	unreviewed	Uncharacterized protein	STX2	Felis catus (Cat) (Felis silvestris catus)	288
M3W346	M3W346_FELCA	unreviewed	Uncharacterized protein	HK1	Felis catus (Cat) (Felis silvestris catus)	919
M3WEN6	M3WEN6_FELCA	unreviewed	Uncharacterized protein (Fragment)	PTCH1	Felis catus (Cat) (Felis silvestris catus)	1364
M3WCW3	M3WCW3_FELCA	unreviewed	Uncharacterized protein	KIF18A	Felis catus (Cat) (Felis silvestris catus)	898
M3WBW2	M3WBW2_FELCA	unreviewed	Uncharacterized protein (Fragment)	KDR	Felis catus (Cat) (Felis silvestris catus)	1449
M3W6V8	M3W6V8_FELCA	unreviewed	Uncharacterized protein	SRC	Felis catus (Cat) (Felis silvestris catus)	536
F7AQW9	F7AQW9_MONDO	unreviewed	Uncharacterized protein	DMD	Monodelphis domestica (Gray short-tailed opossum)	1226
F7FZ90	F7FZ90_MONDO	unreviewed	Uncharacterized protein	DLC1	Monodelphis domestica (Gray short-tailed opossum)	1503
F7ER08	F7ER08_MONDO	unreviewed	Hedgehog protein	SHH	Monodelphis domestica (Gray short-tailed opossum)	480
F7EU63	F7EU63_MONDO	unreviewed	Uncharacterized protein	ADAM17	Monodelphis domestica (Gray short-tailed opossum)	839
F6U7D5	F6U7D5_MONDO	unreviewed	Caveolin	CAV3	Monodelphis domestica (Gray short-tailed opossum)	169
F6WH53	F6WH53_MONDO	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	JAK2	Monodelphis domestica (Gray short-tailed opossum)	1130
F7EBU3	F7EBU3_MONDO	unreviewed	Uncharacterized protein	KCNA5	Monodelphis domestica (Gray short-tailed opossum)	609
A6MAP0	A6MAP0_MONDO	unreviewed	CD4		Monodelphis domestica (Gray short-tailed opossum)	461
A6YQS4	A6YQS4_MONDO	unreviewed	ATP-binding cassette transporter (Fragment)	ABCA1	Monodelphis domestica (Gray short-tailed opossum)	298
F7F7H2	F7F7H2_MONDO	unreviewed	Uncharacterized protein	KCNMA1	Monodelphis domestica (Gray short-tailed opossum)	1192
Q2QLA0	Q2QLA0_MONDO	unreviewed	Caveolin (Fragment)	CAV1	Monodelphis domestica (Gray short-tailed opossum)	113
F7E6U7	F7E6U7_MONDO	unreviewed	Uncharacterized protein (Fragment)	ANGPT1	Monodelphis domestica (Gray short-tailed opossum)	520
D5KSE0	D5KSE0_MONDO	unreviewed	Sonic hedgehog (Fragment)	Shh	Monodelphis domestica (Gray short-tailed opossum)	102
F7FDW7	F7FDW7_MONDO	unreviewed	Caveolin	LOC100011809	Monodelphis domestica (Gray short-tailed opossum)	178
F6S3S1	F6S3S1_MONDO	unreviewed	Nitric oxide synthase (EC 1.14.13.39)	NOS3	Monodelphis domestica (Gray short-tailed opossum)	1193
F6WAI0	F6WAI0_MONDO	unreviewed	Uncharacterized protein	BCL10	Monodelphis domestica (Gray short-tailed opossum)	232
F7ATG7	F7ATG7_MONDO	unreviewed	Uncharacterized protein	PTGIS	Monodelphis domestica (Gray short-tailed opossum)	518
F6U0Z2	F6U0Z2_MONDO	unreviewed	Uncharacterized protein	LOC100029655	Monodelphis domestica (Gray short-tailed opossum)	726
F7AU53	F7AU53_MONDO	unreviewed	Uncharacterized protein	BMPR2	Monodelphis domestica (Gray short-tailed opossum)	1035
F7B223	F7B223_MONDO	unreviewed	Uncharacterized protein	IRS1	Monodelphis domestica (Gray short-tailed opossum)	1243
F7FJ47	F7FJ47_MONDO	unreviewed	Uncharacterized protein (Fragment)	EFNB1	Monodelphis domestica (Gray short-tailed opossum)	342
F6WCN0	F6WCN0_MONDO	unreviewed	Uncharacterized protein	MAL	Monodelphis domestica (Gray short-tailed opossum)	159
F7FQV5	F7FQV5_MONDO	unreviewed	Uncharacterized protein	GRIP1	Monodelphis domestica (Gray short-tailed opossum)	315
F7FAD2	F7FAD2_MONDO	unreviewed	Uncharacterized protein	THY1	Monodelphis domestica (Gray short-tailed opossum)	162
F6SAG4	F6SAG4_MONDO	unreviewed	Uncharacterized protein	STOML3	Monodelphis domestica (Gray short-tailed opossum)	291
F6SDH5	F6SDH5_MONDO	unreviewed	Uncharacterized protein (Fragment)	CD14	Monodelphis domestica (Gray short-tailed opossum)	376
F6TA59	F6TA59_MONDO	unreviewed	Uncharacterized protein	TRPC4	Monodelphis domestica (Gray short-tailed opossum)	975
F7B2I8	F7B2I8_MONDO	unreviewed	Uncharacterized protein	EGFR	Monodelphis domestica (Gray short-tailed opossum)	1212
F7B3P6	F7B3P6_MONDO	unreviewed	Uncharacterized protein	MYOF	Monodelphis domestica (Gray short-tailed opossum)	2080
F7FUL6	F7FUL6_MONDO	unreviewed	Uncharacterized protein (Fragment)	CDH13	Monodelphis domestica (Gray short-tailed opossum)	658
F6YES1	F6YES1_MONDO	unreviewed	Uncharacterized protein	BTK	Monodelphis domestica (Gray short-tailed opossum)	642
F7E0V5	F7E0V5_MONDO	unreviewed	Uncharacterized protein	SCARB1	Monodelphis domestica (Gray short-tailed opossum)	509
F6PG65	F6PG65_MONDO	unreviewed	Uncharacterized protein	LRP6	Monodelphis domestica (Gray short-tailed opossum)	1613
F7DW81	F7DW81_MONDO	unreviewed	Uncharacterized protein	SULF1	Monodelphis domestica (Gray short-tailed opossum)	872
F7BA23	F7BA23_MONDO	unreviewed	Uncharacterized protein	SGCA	Monodelphis domestica (Gray short-tailed opossum)	400
F6TA49	F6TA49_MONDO	unreviewed	Uncharacterized protein (Fragment)	HDAC6	Monodelphis domestica (Gray short-tailed opossum)	1066
F6TZU4	F6TZU4_MONDO	unreviewed	Uncharacterized protein	TRPC1	Monodelphis domestica (Gray short-tailed opossum)	749
F6RXE5	F6RXE5_MONDO	unreviewed	Uncharacterized protein	FURIN	Monodelphis domestica (Gray short-tailed opossum)	781
F6UAH2	F6UAH2_MONDO	unreviewed	Uncharacterized protein	STOM	Monodelphis domestica (Gray short-tailed opossum)	285
F6YGY2	F6YGY2_MONDO	unreviewed	Uncharacterized protein	PTCH1	Monodelphis domestica (Gray short-tailed opossum)	1521
F7DBT8	F7DBT8_MONDO	unreviewed	Uncharacterized protein	DAG1	Monodelphis domestica (Gray short-tailed opossum)	896
K7E4T1	K7E4T1_MONDO	unreviewed	Uncharacterized protein	NFAM1	Monodelphis domestica (Gray short-tailed opossum)	242
E2J597	E2J597_MONDO	unreviewed	Sonic hedgehog (Fragment)	Shh	Monodelphis domestica (Gray short-tailed opossum)	275
F6VMW7	F6VMW7_MONDO	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Monodelphis domestica (Gray short-tailed opossum)	2029
F6XK41	F6XK41_MONDO	unreviewed	Uncharacterized protein	CLIP3	Monodelphis domestica (Gray short-tailed opossum)	543
F6ZR73	F6ZR73_MONDO	unreviewed	Uncharacterized protein	PIKFYVE	Monodelphis domestica (Gray short-tailed opossum)	2097
F6YAV8	F6YAV8_MONDO	unreviewed	Uncharacterized protein	FLOT2	Monodelphis domestica (Gray short-tailed opossum)	428
F6Z4E0	F6Z4E0_MONDO	unreviewed	Uncharacterized protein	TNF	Monodelphis domestica (Gray short-tailed opossum)	232
F6WSL8	F6WSL8_MONDO	unreviewed	Uncharacterized protein	MALL	Monodelphis domestica (Gray short-tailed opossum)	155
F6UCS8	F6UCS8_MONDO	unreviewed	Uncharacterized protein	LAMTOR5	Monodelphis domestica (Gray short-tailed opossum)	91
F7ECX4	F7ECX4_MONDO	unreviewed	Uncharacterized protein (Fragment)	CBL	Monodelphis domestica (Gray short-tailed opossum)	851
F6WR53	F6WR53_MONDO	unreviewed	Uncharacterized protein	SRC	Monodelphis domestica (Gray short-tailed opossum)	550
F7FNR6	F7FNR6_MONDO	unreviewed	Uncharacterized protein	KIF18A	Monodelphis domestica (Gray short-tailed opossum)	921
F7EUD6	F7EUD6_MONDO	unreviewed	Uncharacterized protein	STOML2	Monodelphis domestica (Gray short-tailed opossum)	395
F6USZ0	F6USZ0_MONDO	unreviewed	Uncharacterized protein (Fragment)	LRP8	Monodelphis domestica (Gray short-tailed opossum)	823
F6Z4J7	F6Z4J7_MONDO	unreviewed	Uncharacterized protein	PPT1	Monodelphis domestica (Gray short-tailed opossum)	310
F6TEV1	F6TEV1_MONDO	unreviewed	Uncharacterized protein	TEK	Monodelphis domestica (Gray short-tailed opossum)	1124
F7AG95	F7AG95_MONDO	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Monodelphis domestica (Gray short-tailed opossum)	922
