DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
UniProtKB	K7CTH9	BCL10	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029842	9598	20140315	Ensembl	-
UniProtKB	K7D2G4	FLOT1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000001569	9598	20140315	Ensembl	-
UniProtKB	K7D2G4	FLOT1	-	GO:0016600	flotillin complex	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000001569	9598	20140315	Ensembl	-
UniProtKB	K7D2G4	FLOT1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000001569	9598	20140315	Ensembl	-
UniProtKB	K7D2G4	FLOT1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000365569	9598	20140315	Ensembl	-
UniProtKB	K7DZ14	HPSE	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000044072	13616	20140315	Ensembl	-
UniProtKB	K7E4A6	ARID3C	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000368189	13616	20140315	Ensembl	-
UniProtKB	K7E4T1	NFAM1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000105129	13616	20140315	Ensembl	-
UniProtKB	K7E7Z0	STOML2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000348886	9258	20140315	Ensembl	-
UniProtKB	K7E902	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000276297	9258	20140315	Ensembl	-
UniProtKB	K7E914	LAMTOR4	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000343118	9258	20140315	Ensembl	-
UniProtKB	K7ECL8	FAS	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000347979	9258	20140315	Ensembl	-
UniProtKB	K7ECN0	STX12	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363054	9258	20140315	Ensembl	-
UniProtKB	K7EFP5	STX2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000031378	9258	20140315	Ensembl	-
UniProtKB	K7ETK2	LRRK2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000052584	9601	20140315	Ensembl	-
UniProtKB	K7EV44	TRPC1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000057640	9601	20140315	Ensembl	-
UniProtKB	K7EV82	CD79A	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000003469	9601	20140315	Ensembl	-
UniProtKB	K7F2Y0	LAMTOR1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	13735	20140315	InterPro	-
UniProtKB	K7F2Y0	LAMTOR1	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	13735	20140315	InterPro	-
UniProtKB	K7FHD8	CAV3	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	13735	20140315	UniProt	-
UniProtKB	K7GA60	CAV2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	13735	20140315	UniProt	-
UniProtKB	K7GKP9	BMPR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	9823	20140315	Ensembl	-
UniProtKB	K7GL16	PECAM1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000079664	9823	20140315	Ensembl	-
UniProtKB	K7GNU5	PECAM1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000079664	9823	20140315	Ensembl	-
UniProtKB	K7GR31	BMPR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	9823	20140315	Ensembl	-
UniProtKB	K7GRN0	STX2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000031378	9823	20140315	Ensembl	-
UniProtKB	K7GRZ6	SRC	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000362680	9823	20140315	Ensembl	-
UniProtKB	K7GS67	CD55	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000316333	9823	20140315	Ensembl	-
UniProtKB	K7GSP7	DLG1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000064280	9823	20140315	Ensembl	-
UniProtKB	K7INF8	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	7425	20140315	UniProt	-
UniProtKB	K7J5X7	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7425	20140315	InterPro	-
UniProtKB	K7J5X7	-	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	7425	20140315	InterPro	-
UniProtKB	K7QD41	Ptk2b	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000031615	10090	20140315	Ensembl	-
UniProtKB	K7RW18	Src	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000362680	9615	20140315	Ensembl	-
UniProtKB	K9FTR6	PDIG_44430	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1170229	20140315	InterPro	-
UniProtKB	K9FTR6	PDIG_44430	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1170229	20140315	InterPro	-
UniProtKB	K9GTQ0	PDIP_35670	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1170230	20140315	InterPro	-
UniProtKB	K9GTQ0	PDIP_35670	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1170230	20140315	InterPro	-
UniProtKB	K9IG61	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9430	20140315	UniProt	-
UniProtKB	K9IGL0	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	9430	20140315	InterPro	-
UniProtKB	K9IGL0	-	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	9430	20140315	InterPro	-
UniProtKB	K9IWC9	RHOQ	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000024956	9823	20140315	Ensembl	-
UniProtKB	K9K3X3	-	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000424183	9796	20140315	Ensembl	-
UniProtKB	K9K4A5	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000017975	9796	20140315	Ensembl	-
UniProtKB	K9KE77	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000064394	9796	20140315	Ensembl	-
UniProtKB	K9KE77	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000064394	9796	20140315	Ensembl	-
UniProtKB	K9KEF6	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029842	9796	20140315	Ensembl	-
UniProtKB	K9KFS5	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000064394	9796	20140315	Ensembl	-
UniProtKB	K9KFS5	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000064394	9796	20140315	Ensembl	-
UniProtKB	L2FMG3	CGGC5_11876	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1213859	20140315	InterPro	-
UniProtKB	L2FMG3	CGGC5_11876	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1213859	20140315	InterPro	-
UniProtKB	L5K8G5	PAL_GLEAN10001564	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	9402	20140315	InterPro	-
UniProtKB	L5K8G5	PAL_GLEAN10001564	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	9402	20140315	InterPro	-
UniProtKB	L5KR68	PAL_GLEAN10019220	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9402	20140315	UniProt	-
UniProtKB	L5KSM1	PAL_GLEAN10019219	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9402	20140315	UniProt	-
UniProtKB	L5LJI4	MDA_GLEAN10003317	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	225400	20140315	UniProt	-
UniProtKB	L5LKE6	MDA_GLEAN10003318	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	225400	20140315	UniProt	-
UniProtKB	L5M235	MDA_GLEAN10005197	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	225400	20140315	InterPro	-
UniProtKB	L5M235	MDA_GLEAN10005197	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	225400	20140315	InterPro	-
UniProtKB	L5M7M1	MDA_GLEAN10023698	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	225400	20140315	UniProt	-
UniProtKB	L7IJQ9	OOU_Y34scaffold00148g6	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1143189	20140315	InterPro	-
UniProtKB	L7IJQ9	OOU_Y34scaffold00148g6	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1143189	20140315	InterPro	-
UniProtKB	L7JRK2	OOW_P131scaffold00029g6	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1143193	20140315	InterPro	-
UniProtKB	L7JRK2	OOW_P131scaffold00029g6	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1143193	20140315	InterPro	-
UniProtKB	L7LZQ2	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	72859	20140315	InterPro	-
UniProtKB	L7LZQ2	-	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	72859	20140315	InterPro	-
UniProtKB	L7MRF2	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000357025	9796	20140315	Ensembl	-
UniProtKB	L7RSL8	KRAS	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000012588	9606	20140315	Ensembl	-
UniProtKB	L8G5H0	GMDG_02428	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	658429	20140315	InterPro	-
UniProtKB	L8G5H0	GMDG_02428	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	658429	20140315	InterPro	-
UniProtKB	L8HXR1	M91_07202	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	72004	20140315	UniProt	-
UniProtKB	L8ICQ0	M91_16199	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	72004	20140315	UniProt	-
UniProtKB	L8IFR4	M91_16198	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	72004	20140315	UniProt	-
UniProtKB	L8INM5	M91_03526	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	72004	20140315	InterPro	-
UniProtKB	L8INM5	M91_03526	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	72004	20140315	InterPro	-
UniProtKB	L9KM17	TREES_T100014039	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	246437	20140315	UniProt	-
UniProtKB	L9LAY9	TREES_T100008417	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	246437	20140315	InterPro	-
UniProtKB	L9LAY9	TREES_T100008417	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	246437	20140315	InterPro	-
UniProtKB	M0QWA7	Itgb2	-	GO:0045121	membrane raft	Component	IDA	PMID:10601245	-	10090	20071123	MGI	-
UniProtKB	M0QWJ6	Itgb2	-	GO:0045121	membrane raft	Component	IDA	PMID:10601245	-	10090	20071123	MGI	-
UniProtKB	M0QZ70	KCNN4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000026489	9606	20140315	Ensembl	-
UniProtKB	M0R2E8	KCNN4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000026489	9606	20140315	Ensembl	-
UniProtKB	M0R3J5	Pecam1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000079664	10116	20140315	Ensembl	-
UniProtKB	M0R511	Ank2	-	GO:0045121	membrane raft	Component	IDA	PMID:16687515	-	10116	20070117	RGD	-
UniProtKB	M0R6Y7	Pag1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000220597	10116	20140315	Ensembl	-
UniProtKB	M0R834	F2r	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000321326	10116	20140315	Ensembl	-
UniProtKB	M0R9D5	Ahnak	colocalizes_with	GO:0045121	membrane raft	Component	ISS	PMID:21940993	UniProtKB:Q09666	10116	20131112	UniProt	-
UniProtKB	M0RAQ6	Hk1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000111946	10116	20140315	Ensembl	-
UniProtKB	M0RBF2	Kdr	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263923	10116	20140315	Ensembl	-
UniProtKB	M0RC99	Rab5al1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000017975	10116	20140315	Ensembl	-
UniProtKB	M1EAZ3	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9669	20140315	Ensembl	-
UniProtKB	M1EBH6	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9669	20140315	Ensembl	-
UniProtKB	M1ECG0	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000309968	9669	20140315	Ensembl	-
UniProtKB	M1ECI8	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9669	20140315	Ensembl	-
UniProtKB	M1ECK1	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9669	20140315	Ensembl	-
UniProtKB	M1EE21	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000077586	9669	20140315	Ensembl	-
UniProtKB	M1EEE8	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9669	20140315	UniProt	-
UniProtKB	M1EEE8	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000007799	9669	20140315	Ensembl	-
UniProtKB	M1EEE8	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000339191	9669	20140315	Ensembl	-
UniProtKB	M1EEX2	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	9669	20140315	Ensembl	-
UniProtKB	M1EF38	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9669	20140315	Ensembl	-
UniProtKB	M1EF46	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263620	9669	20140315	Ensembl	-
UniProtKB	M1EF60	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9669	20140315	Ensembl	-
UniProtKB	M1EF81	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000308176	9669	20140315	Ensembl	-
UniProtKB	M1EFC3	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268613	9669	20140315	Ensembl	-
UniProtKB	M1EG08	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000361107	9669	20140315	Ensembl	-
UniProtKB	M1EGM5	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	9669	20140315	Ensembl	-
UniProtKB	M1EGS8	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000077586	9669	20140315	Ensembl	-
UniProtKB	M1EGU6	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000024044	9669	20140315	Ensembl	-
UniProtKB	M1EH65	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268613	9669	20140315	Ensembl	-
UniProtKB	M1EHC0	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9669	20140315	UniProt	-
UniProtKB	M1EHC0	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000222693	9669	20140315	Ensembl	-
UniProtKB	M1EHC4	-	-	GO:0016600	flotillin complex	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000041902	9669	20140315	Ensembl	-
UniProtKB	M1EIA4	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000357025	9669	20140315	Ensembl	-
UniProtKB	M1EIM5	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000034443	9669	20140315	Ensembl	-
UniProtKB	M1EIZ0	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000109633	9669	20140315	Ensembl	-
UniProtKB	M1EJ29	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268613	9669	20140315	Ensembl	-
UniProtKB	M1EJQ9	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000284878	9669	20140315	Ensembl	-
UniProtKB	M1EK41	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000050716	9669	20140315	Ensembl	-
UniProtKB	M1EL11	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000380150	9669	20140315	Ensembl	-
UniProtKB	M1EL18	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000109633	9669	20140315	Ensembl	-
UniProtKB	M1EL79	-	-	GO:0016600	flotillin complex	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000041902	9669	20140315	Ensembl	-
UniProtKB	M1EM29	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000131832	9669	20140315	Ensembl	-
UniProtKB	M1EM88	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000050716	9669	20140315	Ensembl	-
UniProtKB	M1EMZ9	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000276297	9669	20140315	Ensembl	-
UniProtKB	M1EN05	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000064280	9669	20140315	Ensembl	-
UniProtKB	M1EN15	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268171	9669	20140315	Ensembl	-
UniProtKB	M1ENP7	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000275493	9669	20140315	Ensembl	-
UniProtKB	M1EPF8	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000275493	9669	20140315	Ensembl	-
UniProtKB	M1EQF2	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000347979	9669	20140315	Ensembl	-
UniProtKB	M1EQN4	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000321326	9669	20140315	Ensembl	-
UniProtKB	M1EQR4	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000023750	9669	20140315	Ensembl	-
UniProtKB	M1ERL8	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000072136	9669	20140315	Ensembl	-
UniProtKB	M1ERL8	-	-	GO:0016600	flotillin complex	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000072136	9669	20140315	Ensembl	-
UniProtKB	M1ERL8	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000072136	9669	20140315	Ensembl	-
UniProtKB	M1ERS5	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000275493	9669	20140315	Ensembl	-
UniProtKB	M1NEF5	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	112780	20140315	UniProt	-
UniProtKB	M1W0N2	CPUR_03593	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1111077	20140315	InterPro	-
UniProtKB	M1W0N2	CPUR_03593	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1111077	20140315	InterPro	-
UniProtKB	M2NJ83	BAUCODRAFT_144876	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	717646	20140315	InterPro	-
UniProtKB	M2NJ83	BAUCODRAFT_144876	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	717646	20140315	InterPro	-
UniProtKB	M2T649	COCSADRAFT_325472	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	665912	20140315	InterPro	-
UniProtKB	M2T649	COCSADRAFT_325472	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	665912	20140315	InterPro	-
UniProtKB	M2TQ04	COCHEDRAFT_1181843	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	701091	20140315	InterPro	-
UniProtKB	M2TQ04	COCHEDRAFT_1181843	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	701091	20140315	InterPro	-
UniProtKB	M3IWP9	G210_1262	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1245528	20140315	InterPro	-
UniProtKB	M3IWP9	G210_1262	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	1245528	20140315	InterPro	-
UniProtKB	M3VTZ9	LRP6	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000261349	9685	20140315	Ensembl	-
UniProtKB	M3VUX6	NPC1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000025279	9685	20140315	Ensembl	-
UniProtKB	M3VUZ0	EPHB1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000035129	9685	20140315	Ensembl	-
UniProtKB	M3VW09	STOML2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000348886	9685	20140315	Ensembl	-
UniProtKB	M3VWC6	CD14	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000056669	9685	20140315	Ensembl	-
UniProtKB	M3VX23	RANGRF	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000226105	9685	20140315	Ensembl	-
UniProtKB	M3VXB4	NPHS2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000356587	9685	20140315	Ensembl	-
UniProtKB	M3VXC2	LRRK2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000052584	9685	20140315	Ensembl	-
UniProtKB	M3VYR4	HDAC6	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000334061	9685	20140315	Ensembl	-
UniProtKB	M3VZD4	CXADR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000284878	9685	20140315	Ensembl	-
UniProtKB	M3VZL0	INSR	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000088837	9685	20140315	Ensembl	-
UniProtKB	M3VZL0	INSR	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000303830	9685	20140315	Ensembl	-
UniProtKB	M3VZT8	ARID3C	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000368189	9685	20140315	Ensembl	-
UniProtKB	M3W050	F2R	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000321326	9685	20140315	Ensembl	-
UniProtKB	M3W0H0	PECAM1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000079664	9685	20140315	Ensembl	-
UniProtKB	M3W0Y4	TNFRSF1B	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000030336	9685	20140315	Ensembl	-
UniProtKB	M3W0Y4	TNFRSF1B	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000365435	9685	20140315	Ensembl	-
UniProtKB	M3W1R7	CDH15	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000034443	9685	20140315	Ensembl	-
UniProtKB	M3W1W4	CD4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000024044	9685	20140315	Ensembl	-
UniProtKB	M3W217	ABCA1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9685	20140315	Ensembl	-
UniProtKB	M3W233	TGFBR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000351905	9685	20140315	Ensembl	-
UniProtKB	M3W235	CDH13	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268613	9685	20140315	Ensembl	-
UniProtKB	M3W279	RAB5A	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000017975	9685	20140315	Ensembl	-
UniProtKB	M3W2F0	SGCA	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000099451	9685	20140315	Ensembl	-
UniProtKB	M3W346	HK1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000111946	9685	20140315	Ensembl	-
